start,wait,tutor_time,wall_time
14/09/2016 16:01,1266,164,164
14/09/2016 15:33,2995,234,234
14/09/2016 16:04,139,1952,2104
09/12/2015 10:11,541,831,2243
09/12/2015 10:11,1355,831,2243
09/12/2015 10:11,560,831,2243
09/12/2015 10:11,549,831,2243
07/12/2015 13:13,4299,1679,1680
07/12/2015 13:13,7320,1679,1680
07/12/2015 13:13,16,1679,1680
07/12/2015 13:13,16,1679,1680
07/12/2015 13:42,5795,1529,1529
07/12/2015 13:42,3460,1529,1529
07/12/2015 13:29,6567,28,28
07/12/2015 13:29,6484,28,28
07/12/2015 14:02,6986,3423,15347
07/12/2015 14:04,8476,49,50
07/12/2015 14:06,5953,2565,2566
07/12/2015 14:06,427387,2565,2566
07/12/2015 14:06,2408,2565,2566
07/12/2015 15:27,7179,1180,1180
07/12/2015 15:28,513129,268,268
07/12/2015 15:28,6565,268,268
07/12/2015 15:28,344786,268,268
07/12/2015 15:28,425973,268,268
07/12/2015 15:28,270837,268,268
07/12/2015 15:28,2435,268,268
07/12/2015 15:33,6242,980,981
07/12/2015 15:00,6292,2015,2943
09/12/2015 10:25,1157,5248,7600
09/12/2015 10:25,1149,5248,7600
07/12/2015 14:40,7492,55,55
07/12/2015 14:40,7484,55,55
07/12/2015 14:42,5821,2145,2146
07/12/2015 14:50,5750,2243,2243
07/12/2015 15:48,6984,586,590
07/12/2015 16:17,6522,931,932
07/12/2015 15:50,6756,496,497
07/12/2015 15:50,6375,2389,8891
07/12/2015 15:59,5984,1686,1687
07/12/2015 16:28,5415,28,2393
07/12/2015 16:33,4664,1263,1263
07/12/2015 17:26,5883,1205,1206
07/12/2015 17:26,6838,1205,1206
07/12/2015 16:57,5427,649,650
09/12/2015 10:28,1215,934,935
07/12/2015 17:35,7578,70,2566
07/12/2015 17:37,7653,126,127
07/12/2015 17:40,10268,2248,2249
07/12/2015 17:40,6864,2248,2249
07/12/2015 17:40,29,2248,2249
07/12/2015 17:18,6492,254,255
07/12/2015 17:49,7091,2388,2388
07/12/2015 17:49,21258,2388,2388
07/12/2015 17:49,6938,2388,2388
07/12/2015 17:49,6652,2388,2388
07/12/2015 17:49,5962,2388,2388
07/12/2015 17:49,2420,2388,2388
07/12/2015 17:49,7077,2388,2388
09/12/2015 11:05,31,111,3258
09/12/2015 11:05,47,111,3258
08/12/2015 10:59,3426,1052,1052
08/12/2015 10:28,2034,1772,6902
08/12/2015 10:28,2061,387,388
08/12/2015 10:01,433,1607,1607
08/12/2015 10:01,486,1200,11211
08/12/2015 10:35,2470,794,795
08/12/2015 10:23,338858,28,28
08/12/2015 10:23,1772,28,28
08/12/2015 10:52,3469,1188,1188
08/12/2015 10:52,3457,1188,1188
08/12/2015 10:57,498526,2574,5086
08/12/2015 10:57,435208,2574,5086
08/12/2015 10:57,3709,2574,5086
08/12/2015 10:57,3938,2574,5086
08/12/2015 10:57,127,2574,5086
08/12/2015 11:42,1787,1149,4118
08/12/2015 11:13,3485,944,944
08/12/2015 11:19,3210,557,557
08/12/2015 11:29,347281,1072,1072
08/12/2015 11:29,3760,1072,1072
08/12/2015 11:31,2403,2046,2046
08/12/2015 11:31,3008,2046,2046
08/12/2015 11:31,3443,2046,2046
08/12/2015 12:03,2422,3337,5331
08/12/2015 12:03,3041,58,58
08/12/2015 12:03,2743,1376,6718
08/12/2015 12:03,2739,1376,6718
08/12/2015 13:28,1410,274,17556
09/12/2015 10:03,15,1276,1276
09/12/2015 10:03,104,1276,1276
08/12/2015 12:25,3442,4,5
08/12/2015 12:26,2636,1075,4365
08/12/2015 12:27,1639,1771,5301
08/12/2015 12:27,805,2217,3298
08/12/2015 12:27,802,2217,3298
08/12/2015 12:29,3677,60,750
08/12/2015 12:29,3350,669,669
08/12/2015 12:43,735,1506,1507
08/12/2015 12:46,321,888,889
08/12/2015 13:21,1517,380,381
08/12/2015 13:23,419709,648,648
08/12/2015 13:23,3982,648,648
08/12/2015 14:49,517,1205,1205
08/12/2015 14:11,548,844,844
08/12/2015 14:12,1370,1094,1095
08/12/2015 14:12,2262,1094,1095
08/12/2015 13:56,101,886,932
08/12/2015 14:31,1678,284,985
08/12/2015 14:31,1675,284,985
08/12/2015 14:04,117,1715,1715
08/12/2015 14:04,365,361,15405
09/12/2015 10:47,1656,52,53
08/12/2015 14:34,18,2144,8743
08/12/2015 14:34,894,2144,8743
08/12/2015 14:34,837,2144,8743
08/12/2015 14:34,45,2144,8743
08/12/2015 14:34,858,2144,8743
08/12/2015 15:51,2317,1481,1487
08/12/2015 15:56,1652,1274,1274
08/12/2015 14:56,285,1766,1766
08/12/2015 14:56,273,1766,1766
08/12/2015 15:28,2065,1547,1548
08/12/2015 15:10,1652,1959,1960
08/12/2015 15:12,4024,2375,6497
08/12/2015 15:12,1919,2375,6497
08/12/2015 15:12,5128,2375,6497
08/12/2015 15:12,65,2375,6497
08/12/2015 15:44,3399,675,676
08/12/2015 16:05,2444,798,8151
08/12/2015 16:45,3108,610,708
08/12/2015 16:46,3061,15,5664
08/12/2015 16:18,2166,916,916
08/12/2015 16:18,2349,916,916
08/12/2015 16:47,3081,1871,1872
08/12/2015 16:34,3036,761,776
07/12/2015 10:45,2348,2607,2608
07/12/2015 10:45,2338,2607,2608
07/12/2015 10:45,2419,2607,2608
07/12/2015 10:45,2408,2607,2608
08/12/2015 17:23,443229,69,70
08/12/2015 17:23,3289,69,70
07/12/2015 10:07,192,382,383
07/12/2015 10:07,212,382,383
08/12/2015 17:25,2985,1853,1854
08/12/2015 17:25,560,1853,1854
08/12/2015 17:25,330,1853,1854
08/12/2015 17:57,1151,17,17
08/12/2015 17:58,6089,1357,1357
08/12/2015 17:58,3491,1357,1357
07/12/2015 10:15,622,1761,1762
07/12/2015 10:17,793,27,27
07/12/2015 10:23,868,1360,1360
07/12/2015 10:23,298,1360,1360
07/12/2015 10:23,1122,1360,1360
07/12/2015 11:16,6387360,1219,1220
07/12/2015 11:16,4024,1219,1220
07/12/2015 10:47,2514,1206,1206
07/12/2015 10:47,2494,1206,1206
07/12/2015 10:47,1695,1206,1206
07/12/2015 11:30,4739,865,20330
07/12/2015 11:01,3280,842,11177
07/12/2015 11:01,3269,842,11177
07/12/2015 11:38,4784,3096,3096
07/12/2015 11:38,2761,3096,3096
07/12/2015 11:38,4772,3096,3096
07/12/2015 11:08,3651,937,937
07/12/2015 11:39,4401,1807,1807
07/12/2015 11:44,5544,981,981
07/12/2015 12:31,5078,2182,2182
09/12/2015 10:09,402,636,636
07/12/2015 12:02,5268,6,18397
07/12/2015 12:32,6066,56,56
07/12/2015 12:04,326016,4039,4055
07/12/2015 12:04,5300,4039,4055
07/12/2015 12:35,3381,2551,2551
07/12/2015 12:35,3419,2551,2551
07/12/2015 12:35,2440,2551,2551
12/12/2015 10:05,8,10269,10270
12/12/2015 10:05,54,10269,10270
12/12/2015 10:05,80,10269,10270
12/12/2015 10:05,9,10269,10270
12/12/2015 10:05,34,10269,10270
12/12/2015 10:05,21,10269,10270
12/12/2015 10:05,6,10269,10270
12/12/2015 10:05,67,10269,10270
09/12/2015 12:16,731,947,947
09/12/2015 12:16,781,17,19
09/12/2015 11:52,1781,42,43
09/12/2015 11:53,70,1892,1893
09/12/2015 12:25,517,407,408
09/12/2015 12:03,241,1713,1714
09/12/2015 12:32,697,1286,1287
09/12/2015 12:33,28,1501,2409
09/12/2015 12:33,23,1501,2409
09/12/2015 12:07,1063,463,3095
09/12/2015 12:07,1039,463,3095
09/12/2015 12:07,1373,463,3095
09/12/2015 12:51,1138,2342,4544
09/12/2015 13:30,436023,2156,2157
09/12/2015 13:30,683,2156,2157
09/12/2015 13:14,74086,3540,3665
09/12/2015 13:14,102,3540,3665
09/12/2015 14:38,1934,1973,1973
09/12/2015 14:39,4158,42,42
09/12/2015 14:16,514294,1321,1321
09/12/2015 14:16,2405,1321,1321
09/12/2015 14:16,101915,1321,1321
09/12/2015 14:54,2560,41,42
09/12/2015 14:55,2587,816,3180
09/12/2015 14:55,114,816,3180
09/12/2015 14:56,1723,1480,1480
09/12/2015 15:48,448658,1235,1236
09/12/2015 15:48,84211,1235,1236
09/12/2015 15:48,4627,1235,1236
09/12/2015 15:21,2853,1198,10132
09/12/2015 15:21,2820,1198,10132
09/12/2015 16:10,3760,1630,4179
09/12/2015 15:44,1009,1946,1946
09/12/2015 16:17,3727,2054,2055
09/12/2015 17:41,5017,1761,1762
09/12/2015 17:41,2731,1761,1762
09/12/2015 17:03,5659,28,29
09/12/2015 17:20,4277,1208,3023
09/12/2015 16:57,31,1280,1280
09/12/2015 16:57,3482,1280,1280
11/12/2015 11:05,2223,1136,5570
11/12/2015 10:05,251,1654,8890
11/12/2015 10:05,237,1654,8890
11/12/2015 10:05,197,1654,8890
11/12/2015 10:05,211,1654,8890
11/12/2015 10:08,90,1328,1329
11/12/2015 10:40,1473,1468,1468
11/12/2015 10:32,1355,2978,7298
11/12/2015 10:32,1367,2978,7298
11/12/2015 12:25,70160,449,450
11/12/2015 12:25,4237,449,450
11/12/2015 11:22,2392,1736,1853
11/12/2015 11:22,2041,1736,1853
11/12/2015 11:22,21,1736,1853
11/12/2015 11:22,2877,1736,1853
11/12/2015 11:53,262549,1875,2667
11/12/2015 11:53,3683,1875,2667
11/12/2015 11:53,2679,1614,2672
11/12/2015 11:25,2638,1678,1679
11/12/2015 13:30,1090,551,551
11/12/2015 13:04,3148,107,251309
11/12/2015 13:04,1417,107,251309
11/12/2015 12:34,3072,324,253106
11/12/2015 12:38,2596,304,3761
11/12/2015 12:44,2342,2800,252555
10/12/2015 10:41,34,2663,3249
10/12/2015 10:47,257,3205,3206
10/12/2015 10:18,165138,798,798
10/12/2015 10:18,142,798,798
10/12/2015 10:03,12,4532,4537
10/12/2015 10:03,85,4532,4537
10/12/2015 10:03,93,4532,4537
10/12/2015 10:03,37,4532,4537
10/12/2015 11:40,115,3195,12732
10/12/2015 13:08,421,2698,2698
10/12/2015 13:14,768,999,17607
10/12/2015 12:33,1637,413,16118
10/12/2015 12:08,161,2141,2141
10/12/2015 12:39,1629,2909,4837
10/12/2015 12:44,1534,1652,1678
10/12/2015 12:46,669,1249,1249
10/12/2015 14:03,601501,3395,3550
10/12/2015 14:03,10785,3395,3550
10/12/2015 14:03,3334,3395,3550
10/12/2015 14:03,4131,3395,3550
10/12/2015 14:03,64,3395,3550
10/12/2015 14:03,10795,3395,3550
10/12/2015 14:03,3327,3395,3550
10/12/2015 14:03,745,3395,3550
10/12/2015 14:04,43,1084,1084
10/12/2015 14:08,17,2151,2163
10/12/2015 14:08,1361,2151,2163
10/12/2015 14:13,79690,3118,3119
10/12/2015 14:13,51,3118,3119
10/12/2015 15:31,2116,27,28
10/12/2015 15:31,2105,27,28
10/12/2015 15:03,151,246,246
10/12/2015 15:03,156,246,246
10/12/2015 15:06,2035,590,590
10/12/2015 15:12,1592,576,577
10/12/2015 14:46,991,71,71
10/12/2015 14:46,986,71,71
10/12/2015 14:45,834,1530,1558
10/12/2015 15:17,25,2224,5957
10/12/2015 15:20,1257,3269,4645
10/12/2015 16:44,3116,769,1092
10/12/2015 16:44,2940,680,967
10/12/2015 15:45,2550,679,679
10/12/2015 16:17,4044,1629,2772
10/12/2015 15:53,2610,1664,3873
10/12/2015 15:53,2624,1664,3873
10/12/2015 16:38,4696,326,1460
10/12/2015 17:57,843,572,572
10/12/2015 17:30,4528,489,490
10/12/2015 17:03,4017,1091,3871
10/12/2015 17:39,4739,433,1719
10/12/2015 17:39,89724,433,1719
10/12/2015 17:46,3732,646,1236
10/12/2015 17:21,4562,488,488
15/12/2015 10:33,590477,53,54
15/12/2015 10:33,414565,53,54
15/12/2015 10:33,956,53,54
15/12/2015 10:33,966,53,54
15/12/2015 10:33,943,53,54
15/12/2015 10:06,177,3393,3393
15/12/2015 11:09,1523,4681,10099
15/12/2015 10:39,39,2340,2341
15/12/2015 11:24,210,3866,9393
15/12/2015 11:03,770,2281,2281
15/12/2015 11:58,2421,27,27
15/12/2015 11:57,412,89,90
15/12/2015 14:02,352,476,72823
15/12/2015 13:50,138,792,1484
15/12/2015 15:13,44,1467,1467
15/12/2015 14:36,1302,47,47
15/12/2015 16:35,429,682,63608
15/12/2015 15:38,282,3404,5890
15/12/2015 15:38,265,3404,5890
15/12/2015 15:38,289,3404,5890
15/12/2015 17:15,5627,21,22
15/12/2015 17:15,681,21,22
15/12/2015 16:47,1357,3,3
14/12/2015 11:08,410,4650,4651
14/12/2015 11:11,3787,426,427
14/12/2015 10:54,8193886,27,27
14/12/2015 10:54,1158,27,27
14/12/2015 10:54,1156,62,63
14/12/2015 11:46,2565,10999,18545
14/12/2015 11:46,406,10999,18545
14/12/2015 11:49,418,38,38
14/12/2015 12:45,219,2126,2126
14/12/2015 14:50,1091,717,717
14/12/2015 14:27,960,1782,5783
14/12/2015 14:27,975,1782,5783
14/12/2015 14:00,5435,1610,3434
14/12/2015 15:00,33,3806,5959
14/12/2015 14:16,1170,668,9590
14/12/2015 14:16,42,668,9590
14/12/2015 16:04,111,2125,6331
14/12/2015 21:12,15675271,6599,6599
14/12/2015 21:12,15675463,6599,6599
14/12/2015 21:12,15674894,6599,6599
14/12/2015 21:12,15673855,6599,6599
14/12/2015 21:12,15666290,6599,6599
14/12/2015 21:12,15421678,6599,6599
14/12/2015 21:12,19891434,6599,6599
14/12/2015 21:12,19116372,6599,6599
14/12/2015 21:12,15676046,6599,6599
14/12/2015 21:12,7277991,6599,6599
14/12/2015 21:12,13,6599,6599
14/12/2015 21:12,360,6599,6599
14/12/2015 21:12,280,6599,6599
14/12/2015 21:12,476,6599,6599
14/12/2015 21:12,68,6599,6599
14/12/2015 21:12,242,6599,6599
14/12/2015 21:12,689,6599,6599
14/12/2015 21:12,269,6599,6599
14/12/2015 21:12,165,6599,6599
14/12/2015 21:12,498,6599,6599
14/12/2015 21:12,421,6599,6599
14/12/2015 21:12,552,6599,6599
14/12/2015 21:12,333,6599,6599
14/12/2015 21:12,5731569,6599,6599
14/12/2015 21:12,132,6599,6599
14/12/2015 21:12,733,6599,6599
14/12/2015 21:12,38,6599,6599
14/12/2015 21:12,85,6599,6599
14/12/2015 21:12,302,6599,6599
14/12/2015 21:12,71,6599,6599
14/12/2015 21:12,385,6599,6599
14/12/2015 21:12,335,6599,6599
14/12/2015 21:12,316,6599,6599
14/12/2015 21:12,255,6599,6599
14/12/2015 21:12,480,6599,6599
14/12/2015 21:12,282,6599,6599
14/12/2015 21:12,155,6599,6599
14/12/2015 21:12,20,6599,6599
14/12/2015 21:12,228,6599,6599
14/12/2015 21:12,119,6599,6599
14/12/2015 21:12,533,6599,6599
14/12/2015 21:12,385,6599,6599
14/12/2015 21:12,653,6599,6599
14/12/2015 21:12,634,6599,6599
14/12/2015 21:12,449,6599,6599
14/12/2015 21:12,361,6599,6599
14/12/2015 21:12,233,6599,6599
14/12/2015 21:12,107,6599,6599
14/12/2015 21:12,697,6599,6599
14/12/2015 21:12,306,6599,6599
14/12/2015 21:12,54,6599,6599
14/12/2015 21:12,70,6599,6599
14/12/2015 21:12,587,6599,6599
14/12/2015 21:12,212,6599,6599
14/12/2015 21:12,187,6599,6599
14/12/2015 21:12,93,6599,6599
14/12/2015 21:12,337,6599,6599
14/12/2015 21:12,140,6599,6599
14/12/2015 21:12,32,6599,6599
14/12/2015 21:12,459,6599,6599
14/12/2015 21:12,163,6599,6599
14/12/2015 21:12,14,6599,6599
14/12/2015 21:12,95,6599,6599
14/12/2015 21:12,614,6599,6599
14/12/2015 21:12,515,6599,6599
14/12/2015 21:12,405,6599,6599
14/12/2015 21:12,206,6599,6599
14/12/2015 21:12,313,6599,6599
14/12/2015 21:12,248,6599,6599
14/12/2015 21:12,51,6599,6599
14/12/2015 21:12,570,6599,6599
14/12/2015 21:12,186,6599,6599
14/12/2015 21:12,139,6599,6599
14/12/2015 21:12,423,6599,6599
16/12/2015 10:57,34,1815,1815
16/12/2015 10:22,28,1106,1106
16/12/2015 10:26,1318,123,123
16/12/2015 09:57,40,594,833
16/12/2015 10:12,941,160,10317
16/12/2015 11:27,1308,4918,4919
16/12/2015 11:59,527,3904,3905
25/01/2016 15:08,104,345,353
06/11/2015 10:32,721,1619,3711
06/11/2015 10:07,128,1503,12450
06/11/2015 10:20,236503,2008,4405
06/11/2015 10:20,341,2008,4405
06/11/2015 10:20,328,2008,4405
06/11/2015 10:20,1447201,2008,4405
06/11/2015 11:56,241,314,2512
06/11/2015 11:56,273,1532,5929
06/11/2015 11:56,26,1532,5929
06/11/2015 10:56,217,2208,2377
06/11/2015 10:58,142,1640,1641
06/11/2015 11:34,898,32,1774
06/11/2015 11:35,464,163,1701
06/11/2015 12:28,373,278,3976
06/11/2015 12:57,406,2226,2227
06/11/2015 12:57,157,2226,2227
06/11/2015 12:57,462,2226,2227
06/11/2015 12:57,167,2226,2227
06/11/2015 12:57,2427713,2226,2227
05/11/2015 10:29,92,1164,1195
05/11/2015 11:05,49,2800,2800
05/11/2015 12:33,324,1545,1545
05/11/2015 12:35,527,2844,4186
05/11/2015 11:43,96,2311,2328
05/11/2015 12:14,539,646,3118
05/11/2015 12:16,1072,2117,2117
05/11/2015 12:16,428,2117,2117
05/11/2015 12:22,269,1495,2518
05/11/2015 12:26,66,5313,5339
05/11/2015 11:57,58,2267,6615
05/11/2015 11:58,86,835,4089
05/11/2015 13:51,77,1150,2059
05/11/2015 12:47,512,1418,5652
05/11/2015 15:08,1373,17,17
05/11/2015 14:33,56,2902,7199
05/11/2015 14:03,114,882,882
05/11/2015 14:07,2210,57,58
05/11/2015 14:44,2000,606,607
05/11/2015 14:52,51,1549,1550
05/11/2015 16:02,37,1562,1570
05/11/2015 16:09,113,2782,2783
05/11/2015 16:09,2662,2782,2783
05/11/2015 16:26,1372,628,628
05/11/2015 16:42,754,226,226
05/11/2015 16:42,741,226,226
04/11/2015 10:57,51,3310,3311
04/11/2015 10:57,106,3310,3311
04/11/2015 10:57,95,3310,3311
04/11/2015 10:57,132,478,4651
04/11/2015 11:00,78,330,2648
04/11/2015 10:11,209,1823,6504
04/11/2015 11:13,38,3629,3678
04/11/2015 12:18,46,2134,5105
04/11/2015 11:56,2717,210,6640
04/11/2015 12:51,353,600,77285
04/11/2015 12:51,372,600,77285
04/11/2015 13:00,664,35,36
04/11/2015 13:17,1297,1334,1703
04/11/2015 14:39,60,1823,70759
04/11/2015 13:36,49,105,1909
04/11/2015 13:36,12182996,105,1909
04/11/2015 14:13,22,21,2574
04/11/2015 14:13,53,2188,2189
04/11/2015 13:51,56,946,947
04/11/2015 14:20,918,73,73
04/11/2015 15:13,51,1774,5243
04/11/2015 15:45,29,1392,1393
04/11/2015 16:40,113,1927,1928
04/11/2015 16:49,68,1463,1463
04/11/2015 16:49,16170232,1463,1463
04/11/2015 16:56,640,2246,2247
04/11/2015 16:56,133,2246,2247
04/11/2015 16:56,681,2246,2247
04/11/2015 16:56,244,2246,2247
04/11/2015 16:56,758,2246,2247
04/11/2015 16:56,153,2246,2247
04/11/2015 16:56,740,2246,2247
04/11/2015 16:56,777,2246,2247
09/11/2015 13:50,1812,599,600
09/11/2015 13:59,3005,1143,1545
09/11/2015 14:00,1412,66,67
09/11/2015 14:14,1138,146,10294
09/11/2015 14:14,1146,146,10294
09/11/2015 14:33,229,2291,8544
09/11/2015 14:33,207,2291,8544
09/11/2015 15:08,182,79,6954
09/11/2015 15:11,30,6719,6733
09/11/2015 15:23,34,2647,2647
09/11/2015 16:18,22,4225,4225
09/11/2015 16:18,18,4225,4225
09/11/2015 16:18,6,4225,4225
09/11/2015 16:18,4915605,4225,4225
09/11/2015 15:50,565,5768,5769
09/11/2015 15:50,353889,5768,5769
09/11/2015 16:08,319,2835,4744
09/11/2015 17:27,42,16,16
09/11/2015 17:26,3103,17,17
09/11/2015 17:26,3082,17,17
09/11/2015 10:10,837,1159,1159
09/11/2015 10:11,902,2139,2149
09/11/2015 10:49,539,385,385
09/11/2015 10:48,304,16,23885
09/11/2015 10:23,1377,1072,1073
09/11/2015 10:23,1366,1072,1073
09/11/2015 10:30,1772,741,1507
09/11/2015 11:56,71,4060,19845
09/11/2015 11:23,23,1560,1560
09/11/2015 10:56,17,49,444
09/11/2015 10:56,956,49,444
09/11/2015 11:41,83,53,54
09/11/2015 11:42,17,4087,9072
09/11/2015 13:04,1105,963,15774
09/11/2015 13:04,1116,963,15774
09/11/2015 13:10,31,678,1973
09/11/2015 13:10,1184,678,1973
09/11/2015 12:46,107,1554,4943
09/11/2015 12:29,778,141,142
09/11/2015 12:29,22183362,141,142
09/11/2015 13:00,883,555,556
09/11/2015 12:32,204,1365,1365
09/11/2015 12:32,345330,1365,1365
12/11/2015 19:43,6337,144,144
12/11/2015 19:43,6319,144,144
12/11/2015 19:43,6123,144,144
12/11/2015 19:43,6102,144,144
12/11/2015 19:43,518,144,144
12/11/2015 19:43,6657,144,144
11/11/2015 12:42,1433,584,585
11/11/2015 12:50,2766,1000,1412
11/11/2015 12:50,71,1000,1412
11/11/2015 11:53,57,99,79716
11/11/2015 11:53,41,99,79716
11/11/2015 12:01,138,2374,4743
11/11/2015 12:39,1319,91,92
11/11/2015 14:02,875,2744,2745
11/11/2015 14:05,245,4808,4808
11/11/2015 14:05,235,4808,4808
11/11/2015 14:04,161,2157,2158
11/11/2015 13:35,46,54,73552
11/11/2015 13:35,34,54,73552
11/11/2015 13:35,53,54,73552
11/11/2015 13:35,25,54,73552
11/11/2015 13:51,614,1171,1172
11/11/2015 15:16,61,1393,1394
11/11/2015 14:42,1922,445,446
11/11/2015 14:49,2797,3372,3442
11/11/2015 14:49,2750,3372,3442
11/11/2015 15:24,1495,524,5663
11/11/2015 15:32,1942,401,5221
11/11/2015 15:42,931,3796,3796
11/11/2015 16:15,762,920,921
11/11/2015 16:15,2499,920,921
11/11/2015 15:47,264,199,4330
11/11/2015 15:52,31,928,4326
11/11/2015 17:07,300,804,804
11/11/2015 17:07,276,804,804
11/11/2015 17:07,192,804,804
11/11/2015 17:07,161,804,804
11/11/2015 17:07,397,804,804
11/11/2015 17:07,375,804,804
11/11/2015 17:07,251,804,804
11/11/2015 17:07,365,804,804
11/11/2015 17:07,337,804,804
11/11/2015 17:07,226,804,804
11/11/2015 17:07,142,804,804
11/11/2015 16:43,1270,554,554
10/11/2015 10:02,472,2020,4610
11/11/2015 16:46,20,88,89
10/11/2015 10:02,463,1511,2553
11/11/2015 16:53,280,298,299
10/11/2015 11:10,51,2373,2374
10/11/2015 11:13,33,722,9882
10/11/2015 11:13,82,722,9882
10/11/2015 10:09,55,2217,4544
10/11/2015 10:23,590,1559,1824
10/11/2015 10:57,60,1283,1283
10/11/2015 10:30,702,1238,1238
10/11/2015 11:01,90,1047,4087
10/11/2015 12:21,128,1246,1247
10/11/2015 12:26,397,246,760
10/11/2015 11:52,1200586,922,2494
10/11/2015 11:52,81,922,2494
10/11/2015 11:26,83,1814,1815
10/11/2015 11:33,23,790,794
10/11/2015 11:35,26,340,7349
10/11/2015 12:08,42,1020,3131
10/11/2015 12:08,124,1464,1470
10/11/2015 13:38,117,263,269
10/11/2015 12:30,468,517,1671
10/11/2015 13:05,201,123,454
10/11/2015 13:11,1242,38,2790
10/11/2015 13:19,889,23,16673
10/11/2015 13:19,902,23,16673
10/11/2015 13:21,129,225,226
10/11/2015 13:25,1205056,4,16305
10/11/2015 13:25,798,4,16305
10/11/2015 13:25,1166,4,16305
10/11/2015 13:25,28,4,16305
10/11/2015 14:48,321,1447,1448
10/11/2015 13:44,46,1109,5211
10/11/2015 13:44,1812726,1109,5211
10/11/2015 14:16,38,477,13238
10/11/2015 14:16,19,477,13238
10/11/2015 14:25,12715066,29,5885
10/11/2015 14:25,396,29,5885
10/11/2015 14:25,12449231,29,5885
10/11/2015 14:25,8286048,29,5885
10/11/2015 14:02,604660,5556,5632
10/11/2015 14:02,65,5556,5632
10/11/2015 14:02,3629779,5556,5632
10/11/2015 14:02,1814963,5556,5632
10/11/2015 14:36,76,168,12028
10/11/2015 14:40,284,2006,4267
10/11/2015 15:57,111,1488,1488
10/11/2015 14:57,29,4346,10781
10/11/2015 14:57,39,4346,10781
10/11/2015 15:13,6465,82,2606
10/11/2015 15:13,556,82,2606
10/11/2015 15:44,2912,43,43
10/11/2015 15:46,2176,168,168
10/11/2015 15:46,848,1630,1630
10/11/2015 15:46,2062,1630,1630
10/11/2015 17:13,18,66,66
10/11/2015 17:15,1142,2496,2496
10/11/2015 16:46,1479,16,16
10/11/2015 16:47,2439,1544,1545
10/11/2015 16:52,51,0,NULL
10/11/2015 16:52,15,0,NULL
10/11/2015 16:24,261,830,830
10/11/2015 18:03,615405,328,616
10/11/2015 18:03,238,328,616
10/11/2015 18:08,148,2509,2665
10/11/2015 18:11,55,6344,8743
12/11/2015 10:16,246,190,190
12/11/2015 10:16,152,190,190
12/11/2015 10:20,78,2349,2349
12/11/2015 10:05,40,3136,7250
12/11/2015 12:02,57,886,2927
12/11/2015 10:55,112,1731,6887
12/11/2015 11:02,59,1909,2796
12/11/2015 11:33,52,1573,1574
12/11/2015 11:40,5908,1208,1209
12/11/2015 11:40,308,1208,1209
12/11/2015 11:40,3537178,1208,1209
12/11/2015 11:20,51,1162,1162
12/11/2015 12:10,40,55,3245
12/11/2015 12:12,32,2962,3086
12/11/2015 13:20,97,527,528
